text,page,font_size_avg,font_size_max,is_bold,is_italic,x_position,y_position,word_count,char_length,is_title_case,is_upper_case,has_numbers,page_width,page_height,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,font_size_relative,filename,label
..........................................................................................................................................,4,9.960000038146973,9.960000038146973,True,False,146.3013916015625,336.17742919921875,1,138,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.2390545614404616,0.42446645100911456,0.4150000015894572,file02.pdf,None
.............................................................................................................................,4,9.960000038146973,9.960000038146973,False,False,167.0679931640625,353.81658935546875,1,125,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.27298691693474264,0.4467381178730666,0.4150000015894572,file02.pdf,None
.......................................................................................................,4,9.960000038146973,9.960000038146973,False,False,230.46339416503906,365.3403015136719,1,103,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.37657417347228606,0.46128825948695945,0.4150000015894572,file02.pdf,None
International,4,9.960000038146973,9.960000038146973,False,False,447.9100036621094,38.62621307373047,1,13,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.7318790909511591,0.04877047105268999,0.4150000015894572,file02.pdf,None
Overview,4,12.0,12.0,False,False,74.42400360107422,41.58000183105469,1,8,True,False,False,612.0,792.0,1.0811139489151635,1.0803367151659435,0.1216078490213631,0.05250000231193774,0.5,file02.pdf,None
Software Testing,4,9.960000038146973,9.960000038146973,False,False,437.95001220703125,50.14617156982422,2,16,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.7156045951095282,0.0633158731942225,0.4150000015894572,file02.pdf,None
Foundation Level Extension – Agile Tester,4,9.960000038146973,9.960000038146973,False,False,74.42400360107422,56.95212173461914,6,41,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.1216078490213631,0.07190924461441811,0.4150000015894572,file02.pdf,None
Qualifications,4,9.960000038146973,9.960000038146973,False,False,430.75,61.66619110107422,1,14,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.7038398692810458,0.07786135240034624,0.4150000015894572,file02.pdf,None
Board,4,9.960000038146973,9.960000038146973,False,False,493.54779052734375,61.66619110107422,1,5,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8064506381165748,0.07786135240034624,0.4150000015894572,file02.pdf,None
Table of Contents,4,15.960000038146973,15.960000038146973,True,False,70.94400024414062,108.93620300292969,3,17,False,False,False,612.0,792.0,3.481661245578425,3.4829885073038453,0.11592156902637357,0.13754571086228495,0.6650000015894572,file02.pdf,H1
Revision History,4,9.960000038146973,9.960000038146973,True,False,70.94400024414062,144.7261962890625,2,16,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.18273509632457385,0.4150000015894572,file02.pdf,H1
3,4,9.960000038146973,9.960000038146973,True,False,535.1795654296875,144.7261962890625,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744764141007966,0.18273509632457385,0.4150000015894572,file02.pdf,None
Table of Contents,4,9.960000038146973,9.960000038146973,True,False,70.9439697265625,162.1263427734375,3,17,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592151916104984,0.20470497824928977,0.4150000015894572,file02.pdf,H1
4,4,9.960000038146973,9.960000038146973,True,False,535.1795654296875,162.1263427734375,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744764141007966,0.20470497824928977,0.4150000015894572,file02.pdf,None
1.,4,9.960000038146973,9.960000038146973,True,False,70.9439697265625,179.64599609375,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592151916104984,0.22682575264362373,0.4150000015894572,file02.pdf,None
Introduction to the Foundation Level Extensions,4,9.960000038146973,9.960000038146973,True,False,90.98348999023438,179.64599609375,6,47,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14866583331737643,0.22682575264362373,0.4150000015894572,file02.pdf,H1
6,4,9.960000038146973,9.960000038146973,True,False,535.1795654296875,179.64599609375,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744764141007966,0.22682575264362373,0.4150000015894572,file02.pdf,None
2.,4,9.960000038146973,9.960000038146973,True,False,70.9439697265625,197.1656494140625,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592151916104984,0.2489465270379577,0.4150000015894572,file02.pdf,None
Introduction to Foundation Level Agile Tester Extension,4,9.960000038146973,9.960000038146973,True,False,90.98348999023438,197.1656494140625,7,55,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14866583331737643,0.2489465270379577,0.4150000015894572,file02.pdf,H1
7,4,9.960000038146973,9.960000038146973,True,False,535.1795654296875,197.1656494140625,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744764141007966,0.2489465270379577,0.4150000015894572,file02.pdf,None
2.1,4,9.960000038146973,9.960000038146973,False,False,80.90396118164062,214.8048095703125,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13219601500268077,0.2712181939019097,0.4150000015894572,file02.pdf,None
Intended Audience,4,9.960000038146973,9.960000038146973,False,False,110.90348815917969,214.8048095703125,2,17,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18121484993330014,0.2712181939019097,0.4150000015894572,file02.pdf,H2
7,4,9.960000038146973,9.960000038146973,False,False,535.1795654296875,214.8048095703125,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744764141007966,0.2712181939019097,0.4150000015894572,file02.pdf,None
2.2,4,9.960000038146973,9.960000038146973,False,False,80.90396118164062,226.32855224609375,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13219601500268077,0.2857683740480982,0.4150000015894572,file02.pdf,None
Career Paths for Testers,4,9.960000038146973,9.960000038146973,False,False,110.90348815917969,226.32855224609375,4,24,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18121484993330014,0.2857683740480982,0.4150000015894572,file02.pdf,H2
7,4,9.960000038146973,9.960000038146973,False,False,535.1895141601562,226.32855224609375,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744926701963337,0.2857683740480982,0.4150000015894572,file02.pdf,None
2.3,4,9.960000038146973,9.960000038146973,False,False,80.91390991210938,237.76263427734375,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13221227109821793,0.30020534630977747,0.4150000015894572,file02.pdf,None
Learning Objectives,4,9.960000038146973,9.960000038146973,False,False,110.91343688964844,237.76263427734375,2,19,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18123110602883732,0.30020534630977747,0.4150000015894572,file02.pdf,H2
7,4,9.960000038146973,9.960000038146973,False,False,535.1895141601562,237.76263427734375,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744926701963337,0.30020534630977747,0.4150000015894572,file02.pdf,None
2.4,4,9.960000038146973,9.960000038146973,False,False,80.91390991210938,249.286376953125,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13221227109821793,0.3147555264559659,0.4150000015894572,file02.pdf,None
Entry Requirements,4,9.960000038146973,9.960000038146973,False,False,110.91343688964844,249.286376953125,2,18,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18123110602883732,0.3147555264559659,0.4150000015894572,file02.pdf,H2
8,4,9.960000038146973,9.960000038146973,False,False,535.1895141601562,249.286376953125,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744926701963337,0.3147555264559659,0.4150000015894572,file02.pdf,None
2.5,4,9.960000038146973,9.960000038146973,False,False,80.91390991210938,260.81011962890625,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13221227109821793,0.32930570660215436,0.4150000015894572,file02.pdf,None
Structure and Course Duration,4,9.960000038146973,9.960000038146973,False,False,110.91343688964844,260.81011962890625,4,29,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18123110602883732,0.32930570660215436,0.4150000015894572,file02.pdf,H2
8,4,9.960000038146973,9.960000038146973,False,False,535.1895141601562,260.81011962890625,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744926701963337,0.32930570660215436,0.4150000015894572,file02.pdf,None
2.6,4,9.960000038146973,9.960000038146973,False,False,80.91390991210938,272.3338317871094,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13221227109821793,0.3438558482160472,0.4150000015894572,file02.pdf,None
Keeping It Current,4,9.960000038146973,9.960000038146973,False,False,110.91343688964844,272.3338317871094,3,18,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18123110602883732,0.3438558482160472,0.4150000015894572,file02.pdf,H2
9,4,9.960000038146973,9.960000038146973,False,False,535.1895141601562,272.3338317871094,1,1,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8744926701963337,0.3438558482160472,0.4150000015894572,file02.pdf,None
3.,4,9.960000038146973,9.960000038146973,True,False,70.95391845703125,289.73394775390625,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11593777525658701,0.3658256916084675,0.4150000015894572,file02.pdf,None
Overview of the Foundation Level Extension – Agile Tester Syllabus,4,9.960000038146973,9.960000038146973,True,False,90.99343872070312,288.2598571777344,10,66,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.1486820894129136,0.363964466133503,0.4150000015894572,file02.pdf,None
10,4,9.960000038146973,9.960000038146973,True,False,529.542236328125,289.73394775390625,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8652650920394199,0.3658256916084675,0.4150000015894572,file02.pdf,None
3.1,4,9.960000038146973,9.960000038146973,False,False,80.90402221679688,307.37310791015625,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13219611473332823,0.3880973584724195,0.4150000015894572,file02.pdf,None
Business Outcomes,4,9.960000038146973,9.960000038146973,False,False,110.90354919433594,307.37310791015625,2,17,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.1812149496639476,0.3880973584724195,0.4150000015894572,file02.pdf,H2
10,4,9.960000038146973,9.960000038146973,False,False,529.542236328125,307.37310791015625,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8652650920394199,0.3880973584724195,0.4150000015894572,file02.pdf,None
3.2,4,9.960000038146973,9.960000038146973,False,False,80.90402221679688,318.7773132324219,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13219611473332823,0.4024966076166943,0.4150000015894572,file02.pdf,None
Content,4,9.960000038146973,9.960000038146973,False,False,110.90354919433594,318.7773132324219,1,7,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.1812149496639476,0.4024966076166943,0.4150000015894572,file02.pdf,None
10,4,9.960000038146973,9.960000038146973,False,False,529.542236328125,318.7773132324219,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8652650920394199,0.4024966076166943,0.4150000015894572,file02.pdf,None
4.,4,9.960000038146973,9.960000038146973,True,False,70.94400024414062,336.17742919921875,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.11592156902637357,0.42446645100911456,0.4150000015894572,file02.pdf,None
References,4,9.960000038146973,9.960000038146973,True,False,90.9835205078125,336.17742919921875,1,10,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.14866588318270016,0.42446645100911456,0.4150000015894572,file02.pdf,H1
12,4,9.960000038146973,9.960000038146973,True,False,529.542236328125,336.17742919921875,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8652650920394199,0.42446645100911456,0.4150000015894572,file02.pdf,None
4.1,4,9.960000038146973,9.960000038146973,False,False,80.90402221679688,353.81658935546875,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13219611473332823,0.4467381178730666,0.4150000015894572,file02.pdf,None
Trademarks,4,9.960000038146973,9.960000038146973,False,False,110.90354919433594,353.81658935546875,1,10,True,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.1812149496639476,0.4467381178730666,0.4150000015894572,file02.pdf,H2
12,4,9.960000038146973,9.960000038146973,False,False,529.55224609375,353.81658935546875,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8652814478656046,0.4467381178730666,0.4150000015894572,file02.pdf,None
4.2,4,9.960000038146973,9.960000038146973,False,False,80.91403198242188,365.3403015136719,1,3,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.13221247055951288,0.46128825948695945,0.4150000015894572,file02.pdf,None
Documents and Web Sites,4,9.960000038146973,9.960000038146973,False,False,110.91355895996094,365.3403015136719,4,23,False,False,False,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.18123130549013225,0.46128825948695945,0.4150000015894572,file02.pdf,H2
12,4,9.960000038146973,9.960000038146973,False,False,529.55224609375,365.3403015136719,1,2,False,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.8652814478656046,0.46128825948695945,0.4150000015894572,file02.pdf,None
Version 2014,4,9.960000038146973,9.960000038146973,False,False,76.601318359375,718.711181640625,2,12,True,False,True,612.0,792.0,-0.15553159311644188,-0.15739296086733603,0.12516555287479575,0.9074636131826074,0.4150000015894572,file02.pdf,None
